source,scraped_at,url,sku,title,brand,price,currency,original_price,discount_pct,rating,review_count,in_stock,image_url,category,price_source,page,position,model,variant,year,km_driven,fuel_type,transmission,rto,hub,car_city,assurance,price_all_in,discount_amount,emi_monthly,tag,km_driven_exact,owners,registration_year,registration_month,color,seating_capacity,insurance_validity,insurance_type
spinny.com,2026-09-11T13:32:24.557773+00:00,https://www.spinny.com/buy-used-cars/ghaziabad/maruti-suzuki/new-ertiga/zxi-plus-2020/31153976/,31153976,2020 Maruti New Ertiga,Maruti Suzuki,694000.0,INR,704000.0,1.42,,,,https://assets.spinny.com/sp-file-system/public/2026-09-11/cd68586de356478cbc14d3fb74d63b16/raw/file.JPG,cars,dom+attr,1,2,New Ertiga,ZXi Plus,2020,71500,Petrol,Manual,DL3C,,ghaziabad,assured,708000.0,10000.0,12056,Premium variant,,,,,,,,
spinny.com,2026-09-11T13:32:24.559607+00:00,https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/ignis/sigma-12-mt-2018/31913548/,31913548,2018 Maruti Ignis,Maruti Suzuki,321000.0,INR,,,,,,https://assets.spinny.com/sp-file-system/public/2026-09-07/207290a35df84f949b0263dc02c2e29e/raw/file.JPG,cars,dom+attr,1,4,Ignis,Sigma 1.2 MT,2018,40000,Petrol,Manual,DL8C,,delhi,budget,325000.0,,5534,Performance,,,,,,,,
spinny.com,2026-09-11T13:32:24.556611+00:00,https://www.spinny.com/buy-used-cars/gurgaon/nissan/magnite/xv-premium-2021/31276728/,31276728,2021 Nissan Magnite,Nissan,545000.0,INR,553000.0,1.45,,,,https://assets.spinny.com/sp-file-system/public/2026-09-11/7e6349fcc8c74c5694ef6a0c754f5c54/raw/file.JPG,cars,dom+attr,1,1,Magnite,XV Premium,2021,23500,Petrol,Manual,HR98,"Sector 29, Gurgaon",gurgaon,assured,560000.0,8000.0,9536,,,,,,,,,
spinny.com,2026-09-11T13:32:24.558631+00:00,https://www.spinny.com/buy-used-cars/gurgaon/mahindra/xuv700/ax7-luxury-pack-petrol-7-str-blaze-editon-at-2024/32180554/,32180554,2024 Mahindra XUV700,Mahindra,1918000.0,INR,1948000.0,1.54,,,,https://assets.spinny.com/sp-file-system/public/2026-09-11/4e11393f96b540da8acf59a71664b491/raw/file.JPG,cars,dom+attr,1,3,XUV700,AX7 Luxury Pack Petrol 7 STR Blaze Editon AT,2024,24000,Petrol,Automatic,HR26,"Sector 29, Gurgaon",gurgaon,assured,1971000.0,30000.0,33564,,,,,,,,,
spinny.com,2026-09-11T13:32:24.566704+00:00,https://www.spinny.com/buy-used-cars/delhi/maruti-suzuki/wagon-r/lxi-10-cng-nehru-place-2021/31985430/,31985430,2021 Maruti Wagon R,Maruti Suzuki,382000.0,INR,389000.0,1.8,,,,https://assets.spinny.com/sp-file-system/public/2026-09-07/cf69d245e3cc499c8317531173f8c760/raw/file.JPG,cars,dom+attr,1,12,Wagon R,LXi 1.0 CNG,2021,100000,Cng,Manual,DL5C,"Nehru Place, Delhi",delhi,budget,393000.0,7000.0,6692,Highly affordable & reliable,,,,,,,,
spinny.com,2026-09-11T13:32:24.565859+00:00,https://www.spinny.com/buy-used-cars/delhi/bmw/x1/sdrive20i-sportx-nehru-place-2021/31242510/,31242510,2021 BMW X1,BMW,2440000.0,INR,2450000.0,0.41,,,,https://assets.spinny.com/sp-file-system/public/2026-09-09/6b5f66b097e74f2297f45293b9ca79fc/raw/file.JPG,cars,dom+attr,1,11,X1,sDrive20i SportX,2021,15000,Petrol,Automatic,UP16,"Nehru Place, Delhi",delhi,luxury,2474072.0,10000.0,42132,"High quality, luxury cars",,,,,,,,
spinny.com,2026-09-11T13:32:24.576077+00:00,https://www.spinny.com/buy-used-cars/gurgaon/hyundai/venue/s-o-10-turbo-dct-2023/32011227/,32011227,2023 Hyundai Venue,Hyundai,854000.0,INR,,,,,,https://assets.spinny.com/sp-file-system/public/2026-09-07/9ceb422c6b9642e9ab2362b78f6d0324/raw/file.JPG,cars,dom+attr,2,23,Venue,S (O) 1.0 Turbo DCT,2023,29500,Petrol,Automatic,HR26,"Sohna Road, Gurgaon",gurgaon,assured,861000.0,,14662,"High quality, less driven",,,,,,,,
spinny.com,2026-09-11T13:32:24.598673+00:00,https://www.spinny.com/buy-used-cars/gurgaon/mercedes-benz/glc/200-progressive-sector-29-2020/30253146/,30253146,2020 Mercedes GLC,Mercedes Benz,3070000.0,INR,3150000.0,2.54,,,,https://assets.spinny.com/sp-file-system/public/2026-08-20/f66c6e635e6b41bcac4001cda0611768/raw/file.JPG,cars,dom+attr,2,49,GLC,200 Progressive,2020,53000,Petrol,Automatic,DL1C,"Sector 29, Gurgaon",gurgaon,luxury,3180928.0,80000.0,54169,"High quality, luxury cars",,,,,,,,
spinny.com,2026-09-11T13:33:47.986716+00:00,https://www.spinny.com/buy-used-cars/gurgaon/nissan/magnite/xv-premium-2021/31276728/,31276728,2021 Nissan Magnite,Nissan,545000.0,INR,,,,,True,https://assets.spinny.com/sp-file-system/public/2026-09-11/53977ed79ffe4ad0b72502d008c7673f/raw/file.JPG,,dom+jsonld,,,Magnite,XV Premium,2021,,Petrol,Manual,HR98,"Sector 29, Gurgaon",gurgaon,,560000.0,,,,23675,1,2021,February,brown,5,Sep 2027,Third Party
